"","x"
"1261",0.63921568627451
"1262",0.811764705882353
"1263",0.342481568627451
"1264",0.937254901960784
"1265",0.69555294117647
"1266",0.8
"1267",0.909019607843137
"1268",0.561745098039216
"1269",0.654588235294118
"1270",0.720948235294118
"1271",0.674509803921569
"1272",0.437964705882353
"1273",0.618972549019608
"1274",0.83921568627451
"1275",0.773592156862745
"1276",0.827450980392157
"1277",0.502705882352941
"1278",0.784313725490196
"1279",0.675858823529412
"1280",0.412250980392157
"1281",1
"1282",0.233040784313725
"1283",0.643137254901961
"1284",0.415686274509804
"1285",0.692258823529412
"1286",0.749019607843137
"1287",0.835294117647059
"1288",0.347450980392157
"1289",0.25478431372549
"1290",0.886274509803922
"1291",0.638302745098039
"1292",0.381411764705882
"1293",0.866666666666667
"1294",0.870588235294118
"1295",0.894039215686275
"1296",0.882352941176471
"1297",0.597360784313726
"1298",0.776549019607843
"1299",0.686313725490196
"1300",0.249019607843137
"1301",0.707539215686275
"1302",0.721254901960784
"1303",0.346499607843137
"1304",0.874509803921569
"1305",0.364705882352941
"1306",0.483960784313725
"1307",0.96078431372549
"1308",0.329411764705882
"1309",0.768627450980392
"1310",0.835294117647059
"1311",1
"1312",0.784313725490196
"1313",0.893333333333333
"1314",0.577058823529412
"1315",0.938941176470588
"1316",0.820246274509804
"1317",0.807843137254902
"1318",0.598941176470588
"1319",0.580318431372549
"1320",0.0352941176470588
"1321",0.636691764705882
"1322",0.12156862745098
"1323",0.179803921568627
"1324",0.752006274509804
"1325",0.788235294117647
"1326",0.382862745098039
"1327",0.325492549019608
"1328",0.647411764705882
"1329",0.898039215686275
"1330",0.83921568627451
"1331",0.891607843137255
"1332",0.870588235294118
"1333",0.708839215686275
"1334",0.534462745098039
"1335",0.406189803921569
"1336",0.247058823529412
"1337",0.858823529411765
"1338",0.0887843137254902
"1339",0.796078431372549
"1340",0.874509803921569
"1341",0.654979607843137
"1342",0.222269803921569
"1343",0.34121568627451
"1344",0.77843137254902
"1345",0.234623529411765
"1346",0.403066666666667
"1347",0.509067450980392
"1348",0.619087058823529
"1349",0.628156862745098
"1350",0.194665098039216
"1351",0.858823529411765
"1352",0.706320784313726
"1353",0.912827450980392
"1354",0.588039215686275
"1355",0.6252
"1356",0.415780392156863
"1357",0.708350588235294
"1358",0.796078431372549
"1359",0.865843137254902
"1360",0.682094117647059
"1361",0.410249411764706
"1362",0.807843137254902
"1363",0.854901960784314
"1364",0.315058823529412
"1365",0.390909803921569
"1366",0.368627450980392
"1367",0.374203921568628
"1368",0.372549019607843
"1369",0.656078431372549
"1370",0.34078431372549
"1371",0.238627450980392
"1372",0.815686274509804
"1373",0.531269019607843
"1374",0.903921568627451
"1375",0.791679215686274
"1376",0.820458039215686
"1377",0.426988235294118
"1378",0.613921568627451
"1379",0.847058823529412
"1380",0.395396078431373
"1381",0.0627450980392157
"1382",0.293155294117647
"1383",0.520360784313725
"1384",0.666494117647059
"1385",0.592003137254902
"1386",0.807843137254902
"1387",0.651941176470588
"1388",0.572156862745098
"1389",0.638705882352941
"1390",0.706
"1391",0.282352941176471
"1392",0.87843137254902
"1393",0.843137254901961
"1394",0.705882352941177
"1395",0.457796078431373
"1396",0.469509803921569
"1397",0.645176470588235
"1398",0.0232713725490196
"1399",0.874509803921569
"1400",0.980392156862745
"1401",0.289932549019608
"1402",0.398690196078431
"1403",0.772549019607843
"1404",0.649411764705882
"1405",0.159992156862745
"1406",0.595098039215686
"1407",0.237976470588235
"1408",0.358414901960784
"1409",0.697011764705882
"1410",0.540941176470588
"1411",0.713725490196078
"1412",0.796078431372549
"1413",0.332599215686274
"1414",0.464639215686275
"1415",0.755970196078431
"1416",0.456862745098039
"1417",0.803921568627451
"1418",0.870588235294118
"1419",0.780392156862745
"1420",0.600960784313725
"1421",0.701960784313725
"1422",0.976470588235294
"1423",0.153548235294118
"1424",0.270588235294118
"1425",0.686509803921569
"1426",0.765050980392157
"1427",0.912470588235294
"1428",0.400803921568627
"1429",0.50601568627451
"1430",0.717647058823529
"1431",0.305729411764706
"1432",0.543152941176471
"1433",0.792156862745098
"1434",0.681256470588235
"1435",0.788378039215686
"1436",0.984313725490196
"1437",0.486235294117647
"1438",0.87843137254902
"1439",0.169007058823529
"1440",0.776470588235294
"1441",0.373647058823529
"1442",0.369749803921569
"1443",0.16814431372549
"1444",0.909803921568627
"1445",0.621592156862745
"1446",0.391960784313725
"1447",0.267626666666667
"1448",0.192572549019608
"1449",0.709607843137255
"1450",0.890196078431372
"1451",0.28243137254902
"1452",0.596039215686274
"1453",0.815686274509804
"1454",0.172549019607843
"1455",0.650309803921569
"1456",0.485564705882353
"1457",0.800352941176471
"1458",0.522490196078431
"1459",0.87843137254902
"1460",0.490313725490196
"1461",0.389427450980392
"1462",0.690823529411765
"1463",0.60792
"1464",0
"1465",0.737254901960784
"1466",0.776470588235294
"1467",0.339058823529412
"1468",0.929990588235294
"1469",0.2
"1470",0.670588235294118
"1471",0.905882352941176
"1472",0.614538039215686
"1473",1
"1474",0.199533333333333
"1475",0.510862745098039
"1476",0.328913725490196
"1477",0.82278431372549
"1478",0.368369411764706
"1479",0.964705882352941
"1480",0.811764705882353
"1481",0.568724705882353
"1482",0.815686274509804
"1483",0.713176470588235
"1484",0.61501568627451
"1485",0.434925490196078
"1486",0.572549019607843
"1487",0.850980392156863
"1488",0.0549019607843137
"1489",0.847058823529412
"1490",0.0627450980392157
"1491",0.937254901960784
"1492",0.393753725490196
"1493",0.262745098039216
"1494",0.490196078431373
"1495",0.109803921568627
"1496",0.494823529411765
"1497",0.531827450980392
"1498",0.312603921568627
"1499",0.584313725490196
"1500",0.759703529411765
"1501",0.363960784313725
"1502",0.352941176470588
"1503",0.406803921568627
"1504",0.586949019607843
"1505",0.774878431372549
"1506",0.629556862745098
"1507",0.573214117647059
"1508",0.42819137254902
"1509",0.917647058823529
"1510",0.197333333333333
"1511",0.225803921568627
"1512",0.603921568627451
"1513",0.403450980392157
"1514",0.381686274509804
"1515",0.523227450980392
"1516",0.886274509803922
"1517",0.857098039215686
"1518",0.23921568627451
"1519",0.826198431372549
"1520",0.748934901960784
"1521",0.529411764705882
"1522",0.806882352941176
"1523",0.493650980392157
"1524",0.474509803921569
"1525",0.796078431372549
"1526",0.519992156862745
"1527",0.568627450980392
"1528",0.850980392156863
"1529",0.815294117647059
"1530",0.184235294117647
"1531",0.491035294117647
"1532",0.188235294117647
"1533",0.0745098039215686
"1534",0.807843137254902
"1535",0.694745098039216
"1536",0.8
"1537",0.312313725490196
"1538",0.363725490196078
"1539",0.65043137254902
"1540",0.287843137254902
"1541",0.474834509803922
"1542",0.474509803921569
"1543",0.2
"1544",0.921725490196078
"1545",0.572549019607843
"1546",0.72156862745098
"1547",0.19024
"1548",0.323529411764706
"1549",0.477566274509804
"1550",0.426629019607843
"1551",0.670588235294118
"1552",0.665623529411765
"1553",0.663058823529412
"1554",0.752050980392157
"1555",0.184313725490196
"1556",0.254901960784314
"1557",0.598530196078431
"1558",0.318313725490196
"1559",0.442192156862745
"1560",0.772627450980392
"1561",0.14235137254902
"1562",0.636196078431372
"1563",0.194846274509804
"1564",0.815686274509804
"1565",0.772694117647059
"1566",0.694117647058824
"1567",0.682705882352941
"1568",0.345176470588235
"1569",0.596989803921569
"1570",0.756862745098039
"1571",0.479444705882353
"1572",0.645764705882353
"1573",0.631847843137255
"1574",0.888149803921569
"1575",0.308156862745098
"1576",0.784313725490196
"1577",0.503477647058823
"1578",0.359247058823529
"1579",0.725490196078431
"1580",0.659862745098039
"1581",0.384117647058824
"1582",0.799388235294118
"1583",0.420472156862745
"1584",0.383843137254902
"1585",0.949019607843137
"1586",1
"1587",0.799727843137255
"1588",0.823529411764706
"1589",0.709803921568627
"1590",0.815137254901961
"1591",0.874509803921569
"1592",0.658823529411765
"1593",0.462117647058824
"1594",0.968627450980392
"1595",0.964666666666667
"1596",0.725490196078431
"1597",0.496078431372549
"1598",0.423529411764706
"1599",0.579636078431373
"1600",0.644254901960784
"1601",0.483157647058824
"1602",0.556090196078431
"1603",0.725490196078431
"1604",0.949019607843137
"1605",0.411764705882353
"1606",0.597178823529412
"1607",0.0823529411764706
"1608",0.247058823529412
"1609",0.745098039215686
"1610",0.467137254901961
"1611",0.847058823529412
"1612",0.658823529411765
"1613",1
"1614",0.61452
"1615",0.117686274509804
"1616",0.641058823529412
"1617",0.862745098039216
"1618",0.446883137254902
"1619",0.254901960784314
"1620",0.237470588235294
"1621",0.8
"1622",0.662745098039216
"1623",0.25690431372549
"1624",0.929411764705882
"1625",0.46798431372549
"1626",0.447283137254902
"1627",0.483979607843137
"1628",0.874294117647059
"1629",0.896034509803922
"1630",0.556941176470588
"1631",0.605070588235294
"1632",0.569403921568627
"1633",0.0665960784313725
"1634",0.525764705882353
"1635",0.745219607843137
"1636",0.835803921568627
"1637",0.354825098039216
"1638",0.812725490196078
"1639",0.894117647058824
"1640",0.246980392156863
"1641",0.290196078431373
"1642",0.0501529411764704
"1643",0.835294117647059
"1644",0.780521568627451
"1645",1
"1646",0.940499607843137
"1647",0.0432549019607843
"1648",0.334490196078431
"1649",0.16478431372549
"1650",0.311572549019608
"1651",0.622861176470588
"1652",0.784235294117647
"1653",0.4
"1654",0.713843137254902
"1655",0.62156862745098
"1656",0.329556862745098
"1657",0.447123137254902
"1658",0.5922
"1659",0.35978431372549
"1660",0.815686274509804
"1661",0.27843137254902
"1662",0.689333333333333
"1663",0.354937254901961
"1664",0.760627450980392
"1665",0.360739607843137
"1666",0.909803921568627
"1667",0.741137254901961
"1668",0.627526274509804
"1669",0.247686274509804
"1670",0.329450980392157
"1671",0.361003137254902
"1672",0.0297505882352941
"1673",0.494584705882353
"1674",0.522274509803922
"1675",0.360625098039216
"1676",0.725490196078431
"1677",0.762705882352941
"1678",0.788235294117647
"1679",0.505340392156863
"1680",0.160862745098039
"1681",0.8
"1682",0.773176470588235
"1683",0.757114509803922
"1684",0.485533333333333
"1685",0.525490196078431
"1686",0.717647058823529
"1687",0.270809411764706
"1688",0.293098039215686
"1689",0.809098039215686
"1690",0.917647058823529
"1691",0.874509803921569
"1692",0.44078431372549
"1693",0.733372549019608
"1694",0.352941176470588
"1695",0.688235294117647
"1696",0.676470588235294
"1697",0.644752941176471
"1698",0.449954509803922
"1699",0.321607843137255
"1700",0.784218823529412
"1701",0.57063137254902
"1702",0.255756862745098
"1703",0.274290196078431
"1704",0.847058823529412
"1705",0.447058823529412
"1706",0.657733333333333
"1707",0.901137254901961
"1708",0.504956862745098
"1709",0.945058823529412
"1710",0.8
"1711",1
"1712",0.417647058823529
"1713",0.752941176470588
"1714",0.83921568627451
"1715",0.603960784313725
"1716",0.612472156862745
"1717",0.772549019607843
"1718",0.835294117647059
"1719",0.485901960784314
"1720",0.588235294117647
"1721",0.54644862745098
"1722",0.835294117647059
"1723",0.576627450980392
"1724",0.0882627450980391
"1725",0.758355294117647
"1726",0.968627450980392
"1727",0.603764705882353
"1728",0.388235294117647
"1729",0.76078431372549
"1730",0.472257254901961
"1731",0.862745098039216
"1732",0.898039215686275
"1733",0.243352941176471
"1734",0.819607843137255
"1735",0.247843137254902
"1736",0.305882352941176
"1737",1
"1738",0.823529411764706
"1739",0.280558431372549
"1740",0.168846274509804
"1741",0.490196078431373
"1742",0.803921568627451
"1743",0.768627450980392
"1744",0.120647058823529
"1745",0.639177254901961
"1746",0.391894117647059
"1747",0.156862745098039
"1748",0.544221176470588
"1749",0.752941176470588
"1750",0.709803921568627
"1751",0.349703529411765
"1752",0.282244705882353
"1753",0.556862745098039
"1754",0.929411764705882
"1755",0.288038431372549
"1756",0.362318431372549
"1757",0.476470588235294
"1758",0.901960784313726
"1759",0.808057254901961
"1760",0.432767843137255
"1761",0.883649411764706
"1762",0.448705882352941
"1763",0.726490196078431
"1764",0.825958431372549
"1765",0.854901960784314
"1766",0.497019607843137
"1767",0.666643137254902
"1768",0.781137254901961
"1769",0.705882352941177
"1770",0.708450980392157
"1771",0.343474509803922
"1772",0.680039215686275
"1773",0.788235294117647
"1774",0.949019607843137
"1775",0.807843137254902
"1776",0.549651764705882
"1777",0.0980392156862745
"1778",0.2794
"1779",0.0560188235294118
"1780",0.898039215686275
"1781",0
"1782",0.428572549019608
"1783",0.769981960784314
"1784",0.96078431372549
"1785",0.772549019607843
"1786",0.917647058823529
"1787",0.756862745098039
"1788",0.473818823529412
"1789",0.820607843137255
"1790",0.702666666666667
"1791",0.387654117647059
"1792",0.23921568627451
"1793",0.250125490196078
"1794",0.530007843137255
"1795",0.251098039215686
"1796",0.823529411764706
"1797",0.741176470588235
"1798",0.643212549019608
"1799",0.788392156862745
"1800",0.625490196078431
"1801",0.236274509803922
"1802",0.917647058823529
"1803",0.670588235294118
"1804",0.50592
"1805",1
"1806",0.876117647058823
"1807",0.807843137254902
"1808",0.653921568627451
"1809",0.638078431372549
"1810",0.25
"1811",0.772549019607843
"1812",0.330572549019608
"1813",0.490862745098039
"1814",0.358313725490196
"1815",0.433490196078431
"1816",0.22792862745098
"1817",0.521717647058824
"1818",0.850980392156863
"1819",0.768627450980392
"1820",0.717647058823529
"1821",0.74999137254902
"1822",0.262745098039216
"1823",0.823529411764706
"1824",0.65878431372549
"1825",0.698039215686274
"1826",0.525410196078431
"1827",0.905882352941176
"1828",0.333333333333333
"1829",0.482352941176471
"1830",0.698235294117647
"1831",0.77098431372549
"1832",0.718362352941177
"1833",0.83921568627451
"1834",0.359411764705882
"1835",0.53356862745098
"1836",0.866666666666667
"1837",0.208486274509804
"1838",0.635294117647059
"1839",0.339294117647059
"1840",0.337254901960784
"1841",0.423450980392157
"1842",0.347098039215686
"1843",0.430352941176471
"1844",0.185995294117647
"1845",0.356291764705882
"1846",1
"1847",0.266666666666667
"1848",0.134196078431373
"1849",0.110196078431373
"1850",0.594980392156863
"1851",0.66596862745098
"1852",0.691921568627451
"1853",0.696588235294118
"1854",0.744745098039216
"1855",0.862745098039216
"1856",0.831372549019608
"1857",0.253921568627451
"1858",0.827254901960784
"1859",0.689686274509804
"1860",0.371540392156863
"1861",0.318
"1862",0.598833725490196
"1863",0.811764705882353
"1864",0.542549019607843
"1865",0.529345098039216
"1866",0.745098039215686
"1867",0.525490196078431
"1868",0.389603137254902
"1869",0.610974117647059
"1870",0.835546666666667
"1871",0.507309803921569
"1872",0.644588235294118
"1873",0.450980392156863
"1874",0.823529411764706
"1875",0.470627450980392
"1876",0.811764705882353
"1877",0.448117647058824
"1878",0.820156862745098
"1879",0.305843137254902
"1880",0.0862745098039216
"1881",0.156862745098039
"1882",0.725490196078431
"1883",0.854901960784314
"1884",0.514246274509804
"1885",0.874509803921569
"1886",0.701
"1887",0.766996078431373
"1888",0.21956862745098
"1889",0.776470588235294
"1890",0.811764705882353
"1891",0.811764705882353
"1892",0.616325490196078
"1893",0.278756862745098
"1894",0.275752941176471
"1895",0.698877647058823
"1896",0.356862745098039
"1897",0.18981568627451
"1898",0.498039215686275
"1899",0.764705882352941
"1900",0.110767843137255
"1901",0.036801568627451
"1902",0.569127843137255
"1903",0.898039215686275
"1904",0.23980862745098
"1905",0.819607843137255
"1906",0.509682352941176
"1907",1
"1908",0.628109019607843
"1909",0.431686274509804
"1910",0.823529411764706
"1911",0.60648
"1912",0.582501960784314
"1913",0.0156862745098039
"1914",0.324525490196078
"1915",0.360502745098039
"1916",0.182352941176471
"1917",0.393269803921569
"1918",0.835333333333333
"1919",0.932666666666667
"1920",0.835294117647059
"1921",0.562823529411765
"1922",0.337748235294118
"1923",0.473694901960784
"1924",0.718126274509804
"1925",0.478549019607843
"1926",0.40490431372549
"1927",0.776470588235294
"1928",0.383907450980392
"1929",0.416537254901961
"1930",0.569372549019608
"1931",0.811764705882353
"1932",0.223529411764706
"1933",0.650980392156863
"1934",0.149080784313725
"1935",0.692980392156863
"1936",0.606261960784314
"1937",0.351098039215686
"1938",0.602134117647059
"1939",0.562352941176471
"1940",0.433003921568627
"1941",0.827450980392157
"1942",0.776756078431373
"1943",0.866188235294118
"1944",0.666666666666667
"1945",0.757843137254902
"1946",0.493533333333333
"1947",0.500156862745098
"1948",0.8
"1949",0.707843137254902
"1950",0.396352941176471
"1951",0.0676470588235294
"1952",0.631372549019608
"1953",0.558698039215686
"1954",0.541176470588235
"1955",0.929411764705882
"1956",0.633372549019608
"1957",0.596934901960784
"1958",0.858823529411765
"1959",0.494572549019608
"1960",0.534372549019608
"1961",0.51003137254902
"1962",0.803725490196079
"1963",0.394117647058824
"1964",0.424509803921569
"1965",0.4
"1966",0.756862745098039
"1967",0.964705882352941
"1968",0.803921568627451
"1969",0.76078431372549
"1970",0.482392156862745
"1971",0.560901960784314
"1972",0.905843137254902
"1973",0.0509803921568627
"1974",0.614196078431373
"1975",0.775686274509804
"1976",0.601218823529412
"1977",0.831372549019608
"1978",0.502549019607843
"1979",0.781070588235294
"1980",0.744681568627451
"1981",0.819607843137255
"1982",0.773349803921569
"1983",0.784313725490196
"1984",0.662897254901961
"1985",0.623529411764706
"1986",0.253647058823529
"1987",0.941176470588235
"1988",0.877019607843137
"1989",0.707686274509804
"1990",0.374081568627451
"1991",1
"1992",0.850980392156863
"1993",0.154901960784314
"1994",0.447058823529412
"1995",0.882352941176471
"1996",0.507843137254902
"1997",0.874509803921569
"1998",0.297411764705882
"1999",0.612060392156863
"2000",0.83921568627451
